,game_id,original_event_id,period_id,time_seconds,team_id,player_id,start_x,end_x,start_y,end_y,type_id,result_id,bodypart_id,action_id,type_name
1154,15,,2,1720.5,299,303910,68.88,63.63,4.147999999999996,2.583999999999989,21,1,0,1154,dribble
1161,15,,2,1768.5,299,74016,43.88999999999999,48.824999999999996,15.299999999999997,20.263999999999996,21,1,0,1161,dribble
1164,15,,2,1773.5,936,140149,38.115,41.475,25.636,23.936000000000003,21,1,0,1164,dribble
1173,15,,2,1807.0,299,361961,53.339999999999996,50.61,11.219999999999999,9.384,21,1,0,1173,dribble
1178,15,,2,1815.0,936,259351,54.705000000000005,77.175,48.212,56.37200000000001,21,1,0,1178,dribble
1184,15,,2,1828.5,936,259351,72.87,81.375,59.84,54.400000000000006,21,1,0,1184,dribble
1192,15,,2,1887.0,936,271553,90.615,85.155,37.536,31.552,21,1,0,1192,dribble
1195,15,,2,1888.0,299,303910,85.05,84.315,32.98,26.996000000000002,21,1,0,1195,dribble
1204,15,,2,1962.5,299,331422,99.53999999999999,93.45,35.7,33.184,21,1,0,1204,dribble
1206,15,,2,1968.0,299,369558,76.65,64.785,13.056000000000004,10.404000000000003,21,1,0,1206,dribble
1225,15,,2,2010.5,936,128041,56.489999999999995,58.589999999999996,1.292,4.08,21,1,0,1225,dribble
1229,15,,2,2038.0,299,81658,69.93,72.24000000000001,47.6,40.528000000000006,21,1,0,1229,dribble
1231,15,,2,2041.5,299,24642,57.855,65.94,39.1,45.356,21,1,0,1231,dribble
1233,15,,2,2045.0,299,142318,68.355,64.68,28.696000000000005,28.831999999999994,21,1,0,1233,dribble
1235,15,,2,2048.0,299,303910,57.435,46.830000000000005,5.236000000000004,4.216000000000001,21,1,0,1235,dribble
1241,15,,2,2062.5,299,380681,32.97,25.83,65.62,65.416,21,1,0,1241,dribble
1245,15,,2,2073.0,299,395802,25.620000000000005,27.299999999999997,44.744,47.872,21,1,0,1245,dribble
1257,15,,2,2120.0,299,81658,69.09,57.855,37.672,50.864000000000004,21,1,0,1257,dribble
1264,15,,2,2151.0,299,380681,59.325,64.785,48.416,62.764,21,1,0,1264,dribble
1268,15,,2,2156.5,299,24642,56.07,48.824999999999996,57.256,60.519999999999996,21,1,0,1268,dribble
1279,15,,2,2272.5,299,81658,70.875,64.26,51.611999999999995,52.292,21,1,0,1279,dribble
1285,15,,2,2283.0,936,128041,30.659999999999997,31.814999999999998,1.904,11.016,21,1,0,1285,dribble
1290,15,,2,2291.5,936,280768,53.76,81.795,63.036,63.172000000000004,21,1,0,1290,dribble
1292,15,,2,2297.0,936,259351,96.28500000000001,102.375,65.28,66.912,21,1,0,1292,dribble
1305,15,,2,2362.5,299,369558,57.330000000000005,52.92,18.156,15.707999999999998,21,1,0,1305,dribble
1310,15,,2,2375.5,299,24642,49.98,47.24999999999999,36.72,33.524,21,1,0,1310,dribble
1312,15,,2,2377.0,299,81658,56.699999999999996,59.114999999999995,40.732,47.804,21,1,0,1312,dribble
1315,15,,2,2383.0,299,81928,44.519999999999996,45.78000000000001,66.504,63.647999999999996,21,1,0,1315,dribble
1327,15,,2,2590.5,299,369558,79.38,80.745,15.232000000000006,18.224000000000004,21,1,0,1327,dribble
1329,15,,2,2595.5,299,81658,79.065,64.05,37.332,48.824,21,1,0,1329,dribble
1342,15,,2,2632.5,299,142318,21.42,27.299999999999997,4.216000000000001,6.5959999999999965,21,1,0,1342,dribble
1346,15,,2,2640.5,299,303910,23.939999999999998,26.775000000000006,3.332000000000008,4.963999999999999,21,1,0,1346,dribble
1349,15,,2,2647.0,299,81658,44.93999999999999,40.95,42.364000000000004,47.6,21,1,0,1349,dribble
1354,15,,2,2659.0,299,380681,23.205,19.845,64.056,65.484,21,1,0,1354,dribble
1362,15,,2,2702.0,936,303548,49.349999999999994,47.145,23.528000000000002,7.752000000000001,21,1,0,1362,dribble
1365,15,,2,2704.0,299,303910,46.51499999999999,46.30500000000001,12.783999999999999,6.5959999999999965,21,1,0,1365,dribble
1367,15,,2,2705.0,299,303910,46.30500000000001,37.8,6.5959999999999965,2.3799999999999955,21,1,0,1367,dribble
1377,15,,2,2754.0,299,369558,46.410000000000004,42.0,33.728,33.184,21,1,0,1377,dribble
1382,15,,2,2763.0,299,24642,41.370000000000005,36.855000000000004,25.840000000000003,24.548000000000002,21,1,0,1382,dribble
1387,15,,2,2770.0,299,303910,29.820000000000007,25.409999999999997,6.867999999999995,4.827999999999996,21,1,0,1387,dribble
1393,15,,2,2782.5,299,369558,39.165000000000006,38.64,12.988,18.156,21,1,0,1393,dribble
1396,15,,2,2788.5,299,74016,14.594999999999999,21.314999999999998,37.332,36.856,21,1,0,1396,dribble
1398,15,,2,2790.5,299,24642,19.320000000000007,15.960000000000008,34.612,33.184,21,1,0,1398,dribble
1404,15,,2,2827.0,299,395802,41.685,36.959999999999994,25.024,34.272,21,1,0,1404,dribble
1410,15,,2,2860.0,299,395802,35.489999999999995,37.8,51.748000000000005,56.032,21,1,0,1410,dribble
1414,15,,2,2865.5,299,81928,43.68000000000001,36.33,57.868,54.74,21,1,0,1414,dribble
1424,15,,2,2912.5,936,128041,43.47,36.12,4.42,2.3800000000000003,21,1,0,1424,dribble
1426,15,,2,2916.0,936,361987,23.834999999999997,25.41,6.0520000000000005,2.9920000000000004,21,1,0,1426,dribble
1436,15,,2,2981.0,299,395802,31.92,35.07000000000001,21.284,28.900000000000006,21,1,0,1436,dribble
1438,15,,2,2984.5,299,380681,33.81,30.450000000000003,56.44,58.004000000000005,21,1,0,1438,dribble
1447,15,,2,3066.5,299,24642,84.105,73.395,63.172,62.22,21,1,0,1447,dribble
1449,15,,2,3069.0,299,142318,73.29,70.875,47.192,45.084,21,1,0,1449,dribble
1451,15,,2,3071.5,299,303910,60.27,53.339999999999996,10.743999999999993,6.119999999999997,21,1,0,1451,dribble
1456,15,,2,3082.5,299,81658,67.41,61.11,35.632,39.1,21,1,0,1456,dribble
1459,15,,2,3089.0,299,24642,47.565,44.519999999999996,51.204,52.156,21,1,0,1459,dribble
7,16,,1,25.0,296,395221,54.285000000000004,38.535,4.5560000000000045,7.072000000000003,21,1,0,7,dribble
9,16,,1,28.5,296,395221,38.535,32.97,7.072000000000003,15.436,21,1,0,9,dribble
16,16,,1,106.5,299,135127,26.145,69.72,14.28,18.36,21,1,0,16,dribble
20,16,,1,130.0,296,395850,29.400000000000006,25.409999999999997,9.792000000000002,13.463999999999999,21,1,0,20,dribble
23,16,,1,134.0,299,75691,25.41,21.630000000000003,13.464,10.744,21,1,0,23,dribble
25,16,,1,136.5,299,119542,28.980000000000004,30.659999999999997,6.256,13.395999999999999,21,1,0,25,dribble
27,16,,1,139.5,299,303910,45.885000000000005,56.595000000000006,21.896,18.971999999999998,21,1,0,27,dribble
30,16,,1,150.0,296,395221,28.97999999999999,24.36,7.412000000000006,14.212000000000003,21,1,0,30,dribble
33,16,,1,156.0,299,119542,24.044999999999998,33.81,13.872,20.264,21,1,0,33,dribble
42,16,,1,192.5,296,71268,70.14,67.2,24.072000000000003,25.976,21,1,0,42,dribble
45,16,,1,199.5,296,394933,66.88499999999999,38.114999999999995,33.932,38.488,21,1,0,45,dribble
48,16,,1,203.0,299,21778,38.115,33.81,38.48800000000001,43.112,21,1,0,48,dribble
52,16,,1,212.0,299,135127,38.64,46.2,14.212,7.684,21,1,0,52,dribble
55,16,,1,219.5,299,21778,31.080000000000005,33.705,50.388,52.496,21,1,0,55,dribble
61,16,,1,231.5,299,135127,59.324999999999996,62.79,32.504,26.791999999999998,21,1,0,61,dribble
63,16,,1,234.5,299,119542,63.525,72.44999999999999,5.78,9.520000000000001,21,1,0,63,dribble
86,16,,1,376.5,296,23285,94.92,88.515,29.443999999999996,27.608000000000004,21,1,0,86,dribble
89,16,,1,384.5,296,395850,41.895,45.675000000000004,28.696000000000005,23.256000000000007,21,1,0,89,dribble
91,16,,1,388.0,296,296364,50.085,46.830000000000005,15.436,15.707999999999998,21,1,0,91,dribble
93,16,,1,392.5,296,362352,35.489999999999995,38.64,63.58,62.356,21,1,0,93,dribble
96,16,,1,400.0,296,71268,63.73500000000001,69.3,40.528000000000006,40.732,21,1,0,96,dribble
99,16,,1,408.5,296,106597,84.21,78.53999999999999,18.972,21.896,21,1,0,99,dribble
102,16,,1,412.5,296,344378,73.185,70.14,20.604,13.599999999999994,21,1,0,102,dribble
104,16,,1,414.5,296,395221,77.07,79.905,7.479999999999997,5.032000000000004,21,1,0,104,dribble
125,16,,1,659.5,296,395850,18.164999999999992,5.670000000000002,63.647999999999996,59.296,21,1,0,125,dribble
130,16,,1,666.0,296,344378,30.135000000000005,25.200000000000003,55.828,61.948,21,1,0,130,dribble
137,16,,1,688.5,296,296364,25.515,21.83999999999999,17.74799999999999,11.152000000000001,21,1,0,137,dribble
144,16,,1,699.5,296,344378,38.42999999999999,39.165000000000006,58.072,53.788,21,1,0,144,dribble
149,16,,1,708.5,296,71268,63.63,62.265,34.612,29.308000000000007,21,1,0,149,dribble
152,16,,1,714.0,296,344378,39.584999999999994,41.895,28.016000000000005,24.072000000000003,21,1,0,152,dribble
154,16,,1,716.0,296,125476,52.29,56.699999999999996,18.632000000000005,20.060000000000002,21,1,0,154,dribble
156,16,,1,718.5,296,71268,66.67500000000001,65.94,30.328000000000003,38.488,21,1,0,156,dribble
160,16,,1,725.5,296,362352,26.879999999999995,20.789999999999992,57.8,60.519999999999996,21,1,0,160,dribble
162,16,,1,726.5,296,395850,24.78,19.94999999999999,57.868,58.548,21,1,0,162,dribble
165,16,,1,729.0,299,107252,19.95,26.88,58.548,53.176,21,1,0,165,dribble
176,16,,1,791.0,299,75691,29.294999999999998,31.709999999999997,35.292,19.788000000000004,21,1,0,176,dribble
178,16,,1,793.0,299,107252,41.685,45.885000000000005,63.172000000000004,60.044,21,1,0,178,dribble
183,16,,1,817.0,299,400828,100.48500000000001,101.85,54.80799999999999,48.62,21,1,0,183,dribble
186,16,,1,819.5,296,362352,96.495,96.705,43.519999999999996,47.396,21,1,0,186,dribble
197,16,,1,848.5,296,395221,43.050000000000004,48.3,2.3799999999999955,1.4959999999999951,21,1,0,197,dribble
204,16,,1,858.5,296,395850,33.91499999999999,37.905,27.812000000000005,28.423999999999992,21,1,0,204,dribble
209,16,,1,910.5,299,400828,67.515,71.4,52.36,52.02,21,1,0,209,dribble
219,16,,1,969.5,299,120103,43.68000000000001,45.885000000000005,22.371999999999996,24.548,21,1,0,219,dribble
222,16,,1,972.5,296,125476,54.6,60.06,26.792,23.799999999999997,21,1,0,222,dribble
224,16,,1,973.5,296,125476,60.06,59.85,23.799999999999997,19.923999999999992,21,1,0,224,dribble
228,16,,1,980.0,296,125476,45.675000000000004,47.669999999999995,5.032000000000004,8.024000000000001,21,1,0,228,dribble
233,16,,1,998.5,296,71268,63.315,58.17,33.796,45.968,21,1,0,233,dribble
241,16,,1,1028.5,296,362352,56.07,47.03999999999999,50.048,60.519999999999996,21,1,0,241,dribble
249,16,,1,1050.5,299,142318,21.0,19.32,64.464,60.24799999999999,21,1,0,249,dribble
256,16,,1,1067.0,299,107252,41.79,58.800000000000004,51.06799999999999,51.74799999999999,21,1,0,256,dribble
258,16,,1,1071.5,299,303910,67.82999999999998,64.89,65.07600000000001,62.56,21,1,0,258,dribble
260,16,,1,1076.0,299,107252,68.35499999999999,74.55,65.688,65.824,21,1,0,260,dribble
268,16,,1,1125.0,299,135127,69.51,73.5,25.432,29.444,21,1,0,268,dribble
274,16,,1,1192.0,296,395850,55.230000000000004,41.79,32.096,28.900000000000006,21,1,0,274,dribble
277,16,,1,1196.5,299,119542,57.855000000000004,62.16000000000001,15.64,12.648000000000001,21,1,0,277,dribble
279,16,,1,1200.5,299,120103,58.800000000000004,61.004999999999995,21.216,16.796,21,1,0,279,dribble
287,16,,1,1212.0,299,400828,69.19500000000001,76.86,39.711999999999996,42.568,21,1,0,287,dribble
290,16,,1,1215.5,296,125476,76.86,74.025,42.568,36.244,21,1,0,290,dribble
293,16,,1,1218.5,299,135127,73.39500000000001,73.08,36.04,12.308000000000002,21,1,0,293,dribble
295,16,,1,1222.0,299,135127,73.08,76.02000000000001,12.308000000000002,10.404,21,1,0,295,dribble
303,16,,1,1237.5,299,107252,66.255,64.575,65.89200000000001,63.376000000000005,21,1,0,303,dribble
306,16,,1,1240.5,296,362352,68.66999999999999,61.635000000000005,62.22,61.744,21,1,0,306,dribble
323,16,,1,1341.0,296,344378,60.27,48.404999999999994,17.0,30.328000000000003,21,1,0,323,dribble
325,16,,1,1343.5,296,362352,53.864999999999995,47.565,40.8,45.832,21,1,0,325,dribble
329,16,,1,1366.0,299,135127,38.955,42.839999999999996,24.548,18.768,21,1,0,329,dribble
338,16,,1,1384.0,296,106597,77.595,80.85,2.583999999999989,5.847999999999999,21,1,0,338,dribble
348,16,,1,1406.0,299,81928,54.915,47.775,53.583999999999996,51.272,21,1,0,348,dribble
350,16,,1,1408.5,299,142318,35.175000000000004,32.76,42.228,39.303999999999995,21,1,0,350,dribble
352,16,,1,1413.5,299,110273,15.540000000000003,22.259999999999998,31.688000000000002,26.656000000000002,21,1,0,352,dribble
360,16,,1,1465.5,299,303910,60.37499999999999,68.565,59.43200000000001,58.48,21,1,0,360,dribble
365,16,,1,1475.0,296,344378,59.85,60.480000000000004,47.328,53.652,21,1,0,365,dribble
368,16,,1,1476.5,299,81928,56.595000000000006,63.0,48.96,48.824,21,1,0,368,dribble
374,16,,1,1488.0,299,135127,64.05,74.02499999999999,17.816000000000003,4.216,21,1,0,374,dribble
382,16,,1,1521.0,299,110273,7.664999999999999,11.235,35.904,36.72,21,1,0,382,dribble
385,16,,1,1528.5,296,344378,35.80499999999999,39.480000000000004,52.292,53.855999999999995,21,1,0,385,dribble
388,16,,1,1531.0,299,107252,39.48,38.22,53.856,61.608,21,1,0,388,dribble
398,16,,1,1567.0,299,303910,73.5,70.03500000000001,66.43599999999999,61.94799999999999,21,1,0,398,dribble
400,16,,1,1571.0,299,303910,67.2,72.345,64.19200000000001,66.504,21,1,0,400,dribble
403,16,,1,1578.0,296,125476,69.09,64.89,57.8,52.7,21,1,0,403,dribble
407,16,,1,1584.5,299,135127,53.550000000000004,58.275000000000006,39.57600000000001,40.936,21,1,0,407,dribble
409,16,,1,1586.5,299,81928,65.52,71.4,45.56,45.763999999999996,21,1,0,409,dribble
418,16,,1,1603.5,299,107252,59.745,65.31,51.06799999999999,49.436,21,1,0,418,dribble
428,16,,1,1640.5,299,400828,83.47500000000001,82.32000000000001,41.208,46.919999999999995,21,1,0,428,dribble
430,16,,1,1644.0,299,303910,88.515,84.94500000000001,52.7,53.108,21,1,0,430,dribble
435,16,,1,1651.5,299,21778,65.835,68.25,49.844,59.092000000000006,21,1,0,435,dribble
439,16,,1,1655.5,296,344378,74.445,70.97999999999999,65.892,64.26,21,1,0,439,dribble
442,16,,1,1658.0,299,120103,66.78,65.415,61.336,50.66,21,1,0,442,dribble
446,16,,1,1663.0,296,125476,79.905,73.91999999999999,46.784,50.184,21,1,0,446,dribble
448,16,,1,1666.0,296,395850,62.474999999999994,60.06,48.348,37.739999999999995,21,1,0,448,dribble
450,16,,1,1670.5,296,296364,42.735,26.67,15.844000000000001,14.619999999999997,21,1,0,450,dribble
456,16,,1,1684.0,299,400828,9.87,13.860000000000001,5.712000000000001,5.78,21,1,0,456,dribble
462,16,,1,1725.0,296,362352,67.2,64.05,62.832,66.028,21,1,0,462,dribble
471,16,,1,1765.5,299,110273,12.075000000000001,13.125,37.672,43.044,21,1,0,471,dribble
474,16,,1,1772.5,296,362352,54.285000000000004,61.425000000000004,53.788,58.208,21,1,0,474,dribble
476,16,,1,1775.5,296,71268,61.425000000000004,76.02,58.208,57.052,21,1,0,476,dribble
484,16,,1,1798.0,299,135127,64.995,65.94,26.383999999999997,22.848000000000003,21,1,0,484,dribble
486,16,,1,1802.0,299,120103,59.21999999999999,57.330000000000005,26.248,22.711999999999996,21,1,0,486,dribble
492,16,,1,1814.0,296,296364,62.79,43.364999999999995,3.5360000000000014,1.9039999999999964,21,1,0,492,dribble
494,16,,1,1816.5,296,125476,45.675000000000004,49.875,11.423999999999992,10.54,21,1,0,494,dribble
498,16,,1,1827.0,296,344378,22.679999999999993,15.540000000000006,41.343999999999994,44.676,21,1,0,498,dribble
500,16,,1,1830.5,296,344378,15.540000000000006,19.94999999999999,44.676,41.616,21,1,0,500,dribble
505,16,,1,1873.5,296,71268,74.025,72.03,47.804,36.652,21,1,0,505,dribble
509,16,,1,1882.5,296,296364,19.845,10.079999999999998,8.159999999999997,10.335999999999999,21,1,0,509,dribble
516,16,,1,1928.5,296,362352,19.21499999999999,21.0,15.64,18.224000000000004,21,1,0,516,dribble
530,16,,1,2024.0,296,125476,39.269999999999996,44.205000000000005,20.604,24.275999999999996,21,1,0,530,dribble
538,16,,1,2040.0,296,395850,40.11,47.775,18.36,15.232000000000006,21,1,0,538,dribble
545,16,,1,2059.5,296,395221,76.755,71.08500000000001,2.5160000000000053,10.200000000000003,21,1,0,545,dribble
559,16,,1,2155.5,299,81928,36.54,41.26499999999999,23.052,18.768,21,1,0,559,dribble
564,16,,1,2192.0,299,400828,74.44500000000001,70.35000000000001,27.608,29.716000000000005,21,1,0,564,dribble
570,16,,1,2200.5,299,107252,58.06499999999999,43.68000000000001,54.80799999999999,62.42399999999999,21,1,0,570,dribble
574,16,,1,2227.0,299,75691,39.585,41.055,58.412000000000006,61.54,21,1,0,574,dribble
577,16,,1,2231.0,299,107252,48.825,64.47,65.824,65.484,21,1,0,577,dribble
583,16,,1,2277.5,299,303910,60.794999999999995,68.04,42.228,44.267999999999994,21,1,0,583,dribble
585,16,,1,2281.0,299,135127,68.775,73.08,26.18,15.232,21,1,0,585,dribble
589,16,,1,2289.5,299,120103,58.589999999999996,55.125,22.916,22.508000000000003,21,1,0,589,dribble
592,16,,1,2293.5,299,21778,46.935,46.62,50.66,53.72,21,1,0,592,dribble
596,16,,1,2305.0,296,106597,88.305,84.525,26.996000000000002,22.303999999999995,21,1,0,596,dribble
598,16,,1,2311.0,296,23285,97.44,90.19500000000001,36.516000000000005,25.228,21,1,0,598,dribble
604,16,,1,2329.5,296,344378,54.495,55.335,14.823999999999998,18.36,21,1,0,604,dribble
606,16,,1,2333.5,296,362352,32.864999999999995,23.414999999999992,65.008,63.647999999999996,21,1,0,606,dribble
611,16,,1,2378.5,296,70953,3.2549999999999955,3.464999999999989,24.548000000000002,28.763999999999996,21,1,0,611,dribble
614,16,,1,2410.0,299,75691,24.57,32.445,46.919999999999995,43.452,21,1,0,614,dribble
616,16,,1,2410.5,299,135127,61.635000000000005,76.86,50.728,28.832,21,1,0,616,dribble
627,16,,1,2592.5,296,125476,48.510000000000005,44.93999999999999,28.423999999999992,22.303999999999995,21,1,0,627,dribble
629,16,,1,2596.0,296,395221,35.489999999999995,21.629999999999995,4.827999999999996,2.9239999999999924,21,1,0,629,dribble
639,16,,1,2619.5,296,362352,58.695,58.589999999999996,66.912,60.588,21,1,0,639,dribble
642,16,,1,2624.0,296,344378,55.44,54.81,44.268,39.576,21,1,0,642,dribble
644,16,,1,2628.5,296,395221,33.81,30.345,7.548000000000002,11.832,21,1,0,644,dribble
648,16,,1,2649.0,299,81928,23.31,43.364999999999995,58.275999999999996,46.104,21,1,0,648,dribble
650,16,,1,2650.5,299,303910,51.03,56.489999999999995,50.864,55.419999999999995,21,1,0,650,dribble
665,16,,1,2713.0,296,296364,38.42999999999999,30.870000000000005,25.976,2.9920000000000044,21,1,0,665,dribble
669,16,,1,2720.5,296,394933,42.63,46.830000000000005,24.683999999999997,30.872,21,1,0,669,dribble
675,16,,1,2731.0,299,81928,38.85,44.73,38.48800000000001,33.592,21,1,0,675,dribble
678,16,,1,2738.5,296,395221,67.62,64.995,7.6839999999999975,6.052000000000007,21,1,0,678,dribble
680,16,,1,2742.0,296,394933,60.27,57.12,24.683999999999997,28.831999999999994,21,1,0,680,dribble
685,16,,1,2754.5,296,394933,56.595,39.480000000000004,36.448,44.744,21,1,0,685,dribble
688,16,,1,2762.5,296,394933,31.185000000000002,31.08,56.168,52.495999999999995,21,1,0,688,dribble
697,16,,1,2814.0,299,21778,44.73,46.725,55.147999999999996,59.704,21,1,0,697,dribble
702,16,,1,2823.0,299,303910,62.37,66.57000000000001,61.812000000000005,58.412000000000006,21,1,0,702,dribble
706,16,,1,2834.5,296,395221,70.77,67.935,5.780000000000001,7.003999999999998,21,1,0,706,dribble
710,16,,1,2840.5,296,70953,50.714999999999996,53.13,63.512,60.792,21,1,0,710,dribble
713,16,,1,2847.5,299,400828,71.71499999999999,95.97,65.07600000000001,55.76,21,1,0,713,dribble
721,16,,1,2893.5,296,23285,94.5,91.35,28.900000000000006,25.228,21,1,0,721,dribble
725,16,,1,2901.0,299,119542,58.06499999999999,58.800000000000004,5.848,2.176,21,1,0,725,dribble
728,16,,1,2906.0,296,125476,62.265,66.67500000000001,3.603999999999999,2.9239999999999924,21,1,0,728,dribble
732,16,,1,2912.5,299,303910,66.465,71.08500000000001,33.388,40.528,21,1,0,732,dribble
748,16,,2,303.0,296,70953,71.61,69.72,48.416,50.864000000000004,21,1,0,748,dribble
756,16,,2,328.0,299,400828,89.14500000000001,97.96499999999999,39.507999999999996,46.784,21,1,0,756,dribble
768,16,,2,396.0,299,119542,48.93,59.43000000000001,16.592,13.395999999999999,21,1,0,768,dribble
770,16,,2,400.0,299,135127,70.66499999999999,77.07000000000001,2.3120000000000003,10.608,21,1,0,770,dribble
772,16,,2,403.0,299,135127,77.07000000000001,73.185,10.608,18.36,21,1,0,772,dribble
775,16,,2,407.5,299,107252,88.83,92.085,46.784,46.988,21,1,0,775,dribble
783,16,,2,450.0,296,395850,34.545,14.174999999999997,49.572,44.744,21,1,0,783,dribble
787,16,,2,456.5,299,119542,15.120000000000001,35.175000000000004,36.04,41.616,21,1,0,787,dribble
792,16,,2,525.0,299,110273,9.45,11.340000000000002,38.828,33.932,21,1,0,792,dribble
796,16,,2,535.5,299,135127,66.36,73.71000000000001,22.44,25.228,21,1,0,796,dribble
798,16,,2,539.5,299,81928,73.28999999999999,78.435,39.983999999999995,42.228,21,1,0,798,dribble
803,16,,2,545.5,296,344378,96.915,83.265,47.804,55.216,21,1,0,803,dribble
815,16,,2,597.0,299,81928,74.97000000000001,78.54,34.476,33.864,21,1,0,815,dribble
818,16,,2,599.5,296,395221,78.53999999999999,76.44,33.864,29.104,21,1,0,818,dribble
830,16,,2,682.5,296,70953,72.45,68.775,54.196,56.644000000000005,21,1,0,830,dribble
833,16,,2,688.5,296,362352,59.43,53.97,62.356,62.832,21,1,0,833,dribble
843,16,,2,726.5,296,71268,98.385,90.93,51.068,52.972,21,1,0,843,dribble
845,16,,2,730.5,296,70953,84.315,80.85,64.26,63.376,21,1,0,845,dribble
858,16,,2,840.0,296,125476,31.5,35.175,32.367999999999995,31.076000000000008,21,1,0,858,dribble
863,16,,2,851.5,299,110273,2.205,10.920000000000002,31.552,33.79600000000001,21,1,0,863,dribble
865,16,,2,854.5,299,120103,23.94,32.655,39.099999999999994,30.056,21,1,0,865,dribble
867,16,,2,858.5,299,135127,41.160000000000004,46.725,11.628,15.435999999999998,21,1,0,867,dribble
870,16,,2,863.0,299,135127,50.505,58.38,25.432,36.448,21,1,0,870,dribble
872,16,,2,866.0,299,135127,58.38,71.61,36.448,50.32,21,1,0,872,dribble
880,16,,2,933.0,299,120103,29.084999999999997,34.125,59.296,58.14,21,1,0,880,dribble
884,16,,2,941.5,299,110273,8.82,10.184999999999999,35.632000000000005,29.716000000000005,21,1,0,884,dribble
887,16,,2,948.5,296,125476,56.385000000000005,59.535000000000004,38.08,41.751999999999995,21,1,0,887,dribble
901,16,,2,997.5,296,344378,20.89500000000001,2.1000000000000085,18.087999999999994,15.64,21,1,0,901,dribble
910,16,,2,1060.0,299,21778,14.804999999999998,19.845,48.62,49.64,21,1,0,910,dribble
914,16,,2,1069.5,299,75691,15.75,21.735,31.756,21.828,21,1,0,914,dribble
919,16,,2,1086.5,299,120103,62.894999999999996,59.010000000000005,22.236,23.663999999999998,21,1,0,919,dribble
922,16,,2,1092.5,299,107252,69.08999999999999,70.455,64.19200000000001,61.132000000000005,21,1,0,922,dribble
924,16,,2,1096.0,299,120103,59.43000000000001,65.52,49.367999999999995,45.763999999999996,21,1,0,924,dribble
927,16,,2,1104.0,299,119542,93.87,102.375,4.6240000000000006,15.708,21,1,0,927,dribble
930,16,,2,1110.5,296,23285,100.59,92.715,32.912,31.891999999999996,21,1,0,930,dribble
932,16,,2,1116.5,296,395850,24.674999999999997,22.470000000000013,58.684,61.336,21,1,0,932,dribble
934,16,,2,1124.0,296,344378,33.599999999999994,30.97500000000001,48.008,39.983999999999995,21,1,0,934,dribble
941,16,,2,1143.0,296,394933,38.325,43.364999999999995,60.248,57.664,21,1,0,941,dribble
943,16,,2,1146.5,296,70953,59.85,57.75,58.072,55.352,21,1,0,943,dribble
950,16,,2,1177.5,296,395850,11.549999999999997,9.030000000000001,56.984,63.647999999999996,21,1,0,950,dribble
964,16,,2,1233.0,299,120103,17.534999999999997,10.815000000000001,50.048,34.748,21,1,0,964,dribble
973,16,,2,1259.5,296,394933,27.929999999999993,34.44,61.54,58.412,21,1,0,973,dribble
975,16,,2,1265.5,296,106597,51.345,48.19499999999999,25.772,27.472,21,1,0,975,dribble
978,16,,2,1273.0,299,400828,48.614999999999995,86.1,28.288000000000004,22.032,21,1,0,978,dribble
981,16,,2,1278.0,296,71268,86.1,76.23,22.032000000000004,3.603999999999999,21,1,0,981,dribble
989,16,,2,1300.5,299,110273,25.095,23.415,31.144,34.068,21,1,0,989,dribble
992,16,,2,1310.0,299,107252,34.964999999999996,28.665000000000003,63.580000000000005,63.852000000000004,21,1,0,992,dribble
1004,16,,2,1332.5,296,70953,72.87,69.82499999999999,50.592,51.0,21,1,0,1004,dribble
1012,16,,2,1353.5,296,361964,12.179999999999993,9.870000000000005,60.452,58.275999999999996,21,1,0,1012,dribble
1015,16,,2,1358.0,296,394933,27.72,24.045000000000016,61.608,59.5,21,1,0,1015,dribble
1019,16,,2,1365.0,299,119542,13.545,9.135,11.968000000000002,15.232,21,1,0,1019,dribble
1022,16,,2,1368.5,299,120103,18.9,24.36,30.464,26.043999999999997,21,1,0,1022,dribble
1028,16,,2,1405.5,296,70953,52.185,52.395,49.164,53.516,21,1,0,1028,dribble
1030,16,,2,1408.5,296,71268,57.435,53.235,28.763999999999996,28.900000000000006,21,1,0,1030,dribble
1037,16,,2,1463.0,299,400828,46.410000000000004,62.474999999999994,2.3800000000000003,3.128,21,1,0,1037,dribble
1041,16,,2,1471.5,299,135127,85.78500000000001,89.03999999999999,50.864,45.492000000000004,21,1,0,1041,dribble
1050,16,,2,1616.0,299,142318,13.965,26.46,27.268,10.948,21,1,0,1050,dribble
1052,16,,2,1617.0,299,110273,37.48500000000001,12.39,2.924,25.772,21,1,0,1052,dribble
1054,16,,2,1619.0,299,119542,26.46,37.48500000000001,10.948,2.924,21,1,0,1054,dribble
1057,16,,2,1624.0,296,394933,57.96000000000001,55.125,16.387999999999998,22.848,21,1,0,1057,dribble
1062,16,,2,1630.0,299,24642,47.88,54.705000000000005,30.6,24.276000000000003,21,1,0,1062,dribble
1064,16,,2,1633.5,299,81928,72.345,70.97999999999999,16.592,20.468,21,1,0,1064,dribble
1079,16,,2,1681.5,299,107252,65.835,71.92500000000001,65.41600000000001,65.62,21,1,0,1079,dribble
1087,16,,2,1694.5,296,362352,88.62,80.64,49.64,54.808,21,1,0,1087,dribble
1090,16,,2,1702.0,299,110273,21.840000000000003,22.259999999999998,41.208,36.92399999999999,21,1,0,1090,dribble
1093,16,,2,1709.5,299,120103,39.9,40.32,22.916,18.428,21,1,0,1093,dribble
